proceso,emprcodi,pericodi,revision,publicacion_pericodi,componente,monto,origen
LVTA,EMPRESA_005,127,0,127,Ingreso Tarifario y Rentas por Congestión,-51827.576128,sintetico
LVTA,EMPRESA_005,127,1,128,Valorización de Entregas,1138982.678527,sintetico
LVTA,EMPRESA_005,127,1,128,Valorización de Retiros,-280074.87864,sintetico
LVTA,EMPRESA_005,127,1,128,Ingreso Tarifario y Rentas por Congestión,-59478.501387,sintetico
LVTA,EMPRESA_005,127,2,129,Valorización de Entregas,1163201.27522,sintetico
LVTA,EMPRESA_005,127,2,129,Valorización de Retiros,-316548.510977,sintetico
LVTA,EMPRESA_005,127,2,129,Ingreso Tarifario y Rentas por Congestión,-29836.222943,sintetico
LVTA,EMPRESA_005,127,3,134,Valorización de Entregas,1198376.884666,sintetico
LVTA,EMPRESA_005,127,3,134,Valorización de Retiros,-326363.159532,sintetico
LVTA,EMPRESA_005,127,3,134,Ingreso Tarifario y Rentas por Congestión,-51723.398334,sintetico
LVTA,EMPRESA_005,128,0,128,Valorización de Entregas,1711453.990185,sintetico
LVTA,EMPRESA_005,128,0,128,Valorización de Retiros,-750316.533241,sintetico
LVTA,EMPRESA_005,128,0,128,Ingreso Tarifario y Rentas por Congestión,9435.282956,sintetico
LVTA,EMPRESA_005,128,1,129,Valorización de Entregas,1629346.539958,sintetico
LVTA,EMPRESA_005,128,1,129,Valorización de Retiros,-727288.457751,sintetico
LVTA,EMPRESA_005,128,1,129,Ingreso Tarifario y Rentas por Congestión,34696.399393,sintetico
LVTA,EMPRESA_005,128,2,130,Valorización de Entregas,1710543.743466,sintetico
LVTA,EMPRESA_005,128,2,130,Valorización de Retiros,-804042.009716,sintetico
LVTA,EMPRESA_005,128,2,130,Ingreso Tarifario y Rentas por Congestión,48919.86905,sintetico
LVTA,EMPRESA_005,128,3,136,Valorización de Entregas,1671199.591606,sintetico
LVTA,EMPRESA_005,128,3,136,Valorización de Retiros,-723279.036168,sintetico
LVTA,EMPRESA_005,128,3,136,Ingreso Tarifario y Rentas por Congestión,18109.972161,sintetico
LVTA,EMPRESA_005,129,0,129,Valorización de Entregas,1815180.438773,sintetico
LVTA,EMPRESA_005,129,0,129,Valorización de Retiros,-281521.040436,sintetico
LVTA,EMPRESA_005,129,0,129,Ingreso Tarifario y Rentas por Congestión,83961.641663,sintetico
LVTA,EMPRESA_005,129,1,130,Valorización de Entregas,1771314.313158,sintetico
LVTA,EMPRESA_005,129,1,130,Valorización de Retiros,-277821.610421,sintetico
LVTA,EMPRESA_005,129,1,130,Ingreso Tarifario y Rentas por Congestión,82194.589563,sintetico
LVTA,EMPRESA_005,129,2,131,Valorización de Entregas,1668133.823744,sintetico
LVTA,EMPRESA_005,129,2,131,Valorización de Retiros,-229404.098147,sintetico
LVTA,EMPRESA_005,129,2,131,Ingreso Tarifario y Rentas por Congestión,123210.055203,sintetico
LVTA,EMPRESA_005,129,3,137,Valorización de Entregas,1702384.175797,sintetico
LVTA,EMPRESA_005,129,3,137,Valorización de Retiros,-245268.087249,sintetico
LVTA,EMPRESA_005,129,3,137,Ingreso Tarifario y Rentas por Congestión,111143.344352,sintetico
LVTA,EMPRESA_005,130,0,130,Valorización de Entregas,932203.844031,sintetico
LVTA,EMPRESA_005,130,0,130,Valorización de Retiros,-123554.916374,sintetico
LVTA,EMPRESA_005,130,0,130,Ingreso Tarifario y Rentas por Congestión,-3765.076657,sintetico
LVTA,EMPRESA_005,130,1,131,Valorización de Entregas,982754.838296,sintetico
LVTA,EMPRESA_005,130,1,131,Valorización de Retiros,-153100.749959,sintetico
LVTA,EMPRESA_005,130,1,131,Ingreso Tarifario y Rentas por Congestión,1623.091363,sintetico
LVTA,EMPRESA_005,130,2,132,Valorización de Entregas,982240.477057,sintetico
LVTA,EMPRESA_005,130,2,132,Valorización de Retiros,-168126.629352,sintetico
LVTA,EMPRESA_005,130,2,132,Ingreso Tarifario y Rentas por Congestión,-6861.528705,sintetico
LVTA,EMPRESA_005,130,3,138,Valorización de Entregas,947344.064344,sintetico
LVTA,EMPRESA_005,130,3,138,Valorización de Retiros,-134532.093228,sintetico
LVTA,EMPRESA_005,130,3,138,Ingreso Tarifario y Rentas por Congestión,-3014.111515,sintetico
LVTA,EMPRESA_005,131,0,131,Valorización de Entregas,1171952.234385,sintetico
LVTA,EMPRESA_005,131,0,131,Valorización de Retiros,-484802.038789,sintetico
LVTA,EMPRESA_005,131,0,131,Ingreso Tarifario y Rentas por Congestión,44879.638404,sintetico
LVTA,EMPRESA_005,131,1,132,Valorización de Entregas,1178864.040279,sintetico
LVTA,EMPRESA_005,131,1,132,Valorización de Retiros,-516114.135783,sintetico
LVTA,EMPRESA_005,131,1,132,Ingreso Tarifario y Rentas por Congestión,80497.435704,sintetico
LVTA,EMPRESA_005,131,2,133,Valorización de Entregas,1184176.090163,sintetico
LVTA,EMPRESA_005,131,2,133,Valorización de Retiros,-508839.640435,sintetico
LVTA,EMPRESA_005,131,2,133,Ingreso Tarifario y Rentas por Congestión,55174.860073,sintetico
LVTA,EMPRESA_005,131,3,138,Valorización de Entregas,1169168.1241,sintetico
LVTA,EMPRESA_005,131,3,138,Valorización de Retiros,-477277.237083,sintetico
LVTA,EMPRESA_005,131,3,138,Ingreso Tarifario y Rentas por Congestión,42938.046182,sintetico
LVTA,EMPRESA_005,132,0,132,Valorización de Entregas,1572069.38148,sintetico
LVTA,EMPRESA_005,132,0,132,Valorización de Retiros,-549125.712498,sintetico
LVTA,EMPRESA_005,132,0,132,Ingreso Tarifario y Rentas por Congestión,-47949.135682,sintetico
LVTA,EMPRESA_005,132,1,133,Valorización de Entregas,1621266.992442,sintetico
LVTA,EMPRESA_005,132,1,133,Valorización de Retiros,-522645.727813,sintetico
LVTA,EMPRESA_005,132,1,133,Ingreso Tarifario y Rentas por Congestión,-88452.372129,sintetico
LVTA,EMPRESA_005,132,2,134,Valorización de Entregas,1600867.365153,sintetico
LVTA,EMPRESA_005,132,2,134,Valorización de Retiros,-486861.728306,sintetico
LVTA,EMPRESA_005,132,2,134,Ingreso Tarifario y Rentas por Congestión,-78892.234146,sintetico
LVTA,EMPRESA_005,132,3,139,Valorización de Entregas,1609035.941598,real
LVTA,EMPRESA_005,132,3,139,Valorización de Retiros,-534792.698137,real
LVTA,EMPRESA_005,132,3,139,Ingreso Tarifario y Rentas por Congestión,-52576.761661,real
LVTA,EMPRESA_005,133,0,133,Valorización de Entregas,1150083.485252,sintetico
LVTA,EMPRESA_005,133,0,133,Valorización de Retiros,-153812.484423,sintetico
LVTA,EMPRESA_005,133,0,133,Ingreso Tarifario y Rentas por Congestión,35470.826172,sintetico
LVTA,EMPRESA_005,133,1,134,Valorización de Entregas,1110142.699833,sintetico
LVTA,EMPRESA_005,133,1,134,Valorización de Retiros,-153178.603062,sintetico
LVTA,EMPRESA_005,133,1,134,Ingreso Tarifario y Rentas por Congestión,48063.269528,sintetico
LVTA,EMPRESA_005,133,2,135,Valorización de Entregas,1140790.010955,real
LVTA,EMPRESA_005,133,2,135,Valorización de Retiros,-201789.649642,real
LVTA,EMPRESA_005,133,2,135,Ingreso Tarifario y Rentas por Congestión,52194.839486,real
LVTA,EMPRESA_005,134,0,134,Valorización de Entregas,4269612.228258,sintetico
LVTA,EMPRESA_005,134,0,134,Valorización de Retiros,-741548.475682,sintetico
LVTA,EMPRESA_005,134,0,134,Ingreso Tarifario y Rentas por Congestión,327586.567924,sintetico
LVTA,EMPRESA_005,134,1,135,Valorización de Entregas,4218443.46963,real
LVTA,EMPRESA_005,134,1,135,Valorización de Retiros,-754530.787291,real
LVTA,EMPRESA_005,134,1,135,Ingreso Tarifario y Rentas por Congestión,326326.597461,real
LVTA,EMPRESA_005,135,0,135,Valorización de Entregas,927806.027895,sintetico
LVTA,EMPRESA_005,135,0,135,Valorización de Retiros,-220570.607899,sintetico
LVTA,EMPRESA_005,135,0,135,Ingreso Tarifario y Rentas por Congestión,-48517.763796,sintetico
LVTA,EMPRESA_005,135,1,136,Valorización de Entregas,973562.656323,sintetico
LVTA,EMPRESA_005,135,1,136,Valorización de Retiros,-227427.139097,sintetico
LVTA,EMPRESA_005,135,1,136,Ingreso Tarifario y Rentas por Congestión,-52134.021125,sintetico
LVTA,EMPRESA_005,135,2,137,Valorización de Entregas,929391.164199,real
LVTA,EMPRESA_005,135,2,137,Valorización de Retiros,-214881.092217,real
LVTA,EMPRESA_005,135,2,137,Ingreso Tarifario y Rentas por Congestión,-40211.415682,real
LVTA,EMPRESA_005,136,0,136,Valorización de Entregas,1256777.593137,sintetico
LVTA,EMPRESA_005,136,0,136,Valorización de Retiros,-491049.075733,sintetico
LVTA,EMPRESA_005,136,0,136,Ingreso Tarifario y Rentas por Congestión,17516.281396,sintetico
LVTA,EMPRESA_005,136,1,137,Valorización de Entregas,1205093.044444,real
LVTA,EMPRESA_005,136,1,137,Valorización de Retiros,-480872.795658,real
LVTA,EMPRESA_005,136,1,137,Ingreso Tarifario y Rentas por Congestión,35935.745514,real
LVTA,EMPRESA_005,137,0,137,Valorización de Entregas,1311366.515036,sintetico
LVTA,EMPRESA_005,137,0,137,Valorización de Retiros,-486629.650434,sintetico
LVTA,EMPRESA_005,137,0,137,Ingreso Tarifario y Rentas por Congestión,92329.793297,sintetico
LVTA,EMPRESA_005,137,1,138,Valorización de Entregas,1204172.204336,real
LVTA,EMPRESA_005,137,1,138,Valorización de Retiros,-423526.710941,real
LVTA,EMPRESA_005,137,1,138,Ingreso Tarifario y Rentas por Congestión,84897.527705,real
LVTA,EMPRESA_005,138,0,138,Valorización de Entregas,1535654.526665,sintetico
LVTA,EMPRESA_005,138,0,138,Valorización de Retiros,-211205.581447,sintetico
LVTA,EMPRESA_005,138,0,138,Ingreso Tarifario y Rentas por Congestión,-1709.825418,sintetico
LVTA,EMPRESA_005,138,1,139,Valorización de Entregas,1486446.945973,real
LVTA,EMPRESA_005,138,1,139,Valorización de Retiros,-176977.365673,real
LVTA,EMPRESA_005,138,1,139,Ingreso Tarifario y Rentas por Congestión,-17848.947001,real
LVTA,EMPRESA_005,139,0,139,Valorización de Entregas,1077990.960644,real
LVTA,EMPRESA_005,139,0,139,Valorización de Retiros,-343502.079734,real
LVTA,EMPRESA_005,139,0,139,Ingreso Tarifario y Rentas por Congestión,-40391.34851,real
LVTA,EMPRESA_006,120,0,120,Valorización de Entregas,82943.848964,sintetico
LVTA,EMPRESA_006,120,0,120,Valorización de Retiros,-27498.179981,sintetico
LVTA,EMPRESA_006,120,0,120,Ingreso Tarifario y Rentas por Congestión,576.869617,sintetico
LVTA,EMPRESA_006,120,1,121,Valorización de Entregas,84304.141168,sintetico
LVTA,EMPRESA_006,120,1,121,Valorización de Retiros,-29204.649534,sintetico
LVTA,EMPRESA_006,120,1,121,Ingreso Tarifario y Rentas por Congestión,148.693366,sintetico
LVTA,EMPRESA_006,120,2,122,Valorización de Entregas,85650.756697,sintetico
LVTA,EMPRESA_006,120,2,122,Valorización de Retiros,-29976.177122,sintetico
LVTA,EMPRESA_006,120,2,122,Ingreso Tarifario y Rentas por Congestión,-738.391075,sintetico
LVTA,EMPRESA_006,120,3,123,Valorización de Entregas,81835.148535,sintetico
LVTA,EMPRESA_006,120,3,123,Valorización de Retiros,-28977.607866,sintetico
LVTA,EMPRESA_006,120,3,123,Ingreso Tarifario y Rentas por Congestión,1471.884332,sintetico
LVTA,EMPRESA_006,120,4,125,Valorización de Entregas,81043.005924,sintetico
LVTA,EMPRESA_006,120,4,125,Valorización de Retiros,-25633.469157,sintetico
LVTA,EMPRESA_006,120,4,125,Ingreso Tarifario y Rentas por Congestión,-1371.435867,sintetico
LVTA,EMPRESA_006,121,0,121,Valorización de Entregas,81444.886061,sintetico
LVTA,EMPRESA_006,121,0,121,Valorización de Retiros,-32801.978924,sintetico
LVTA,EMPRESA_006,121,0,121,Ingreso Tarifario y Rentas por Congestión,-2229.208037,sintetico
LVTA,EMPRESA_006,121,1,122,Valorización de Entregas,83655.894536,sintetico
LVTA,EMPRESA_006,121,1,122,Valorización de Retiros,-32841.878838,sintetico
LVTA,EMPRESA_006,121,1,122,Ingreso Tarifario y Rentas por Congestión,-3219.068798,sintetico
LVTA,EMPRESA_006,121,2,123,Valorización de Entregas,84344.225787,sintetico
LVTA,EMPRESA_006,121,2,123,Valorización de Retiros,-31421.611087,sintetico
LVTA,EMPRESA_006,121,2,123,Ingreso Tarifario y Rentas por Congestión,-4247.2611,sintetico
LVTA,EMPRESA_006,121,3,124,Valorización de Entregas,82783.369225,sintetico
LVTA,EMPRESA_006,121,3,124,Valorización de Retiros,-33493.57279,sintetico
LVTA,EMPRESA_006,121,3,124,Ingreso Tarifario y Rentas por Congestión,-1310.840535,sintetico
LVTA,EMPRESA_006,121,4,127,Valorización de Entregas,82846.007818,sintetico
LVTA,EMPRESA_006,121,4,127,Valorización de Retiros,-31662.119797,sintetico
LVTA,EMPRESA_006,121,4,127,Ingreso Tarifario y Rentas por Congestión,-3577.184021,sintetico
LVTA,EMPRESA_006,122,0,122,Valorización de Entregas,46883.201384,sintetico
LVTA,EMPRESA_006,122,0,122,Valorización de Retiros,-9901.219637,sintetico
LVTA,EMPRESA_006,122,0,122,Ingreso Tarifario y Rentas por Congestión,-1474.274547,sintetico
LVTA,EMPRESA_006,122,1,123,Valorización de Entregas,43875.2507,sintetico
LVTA,EMPRESA_006,122,1,123,Valorización de Retiros,-7098.792843,sintetico
LVTA,EMPRESA_006,122,1,123,Ingreso Tarifario y Rentas por Congestión,-1981.135157,sintetico
LVTA,EMPRESA_006,122,2,124,Valorización de Entregas,43484.692072,sintetico
LVTA,EMPRESA_006,122,2,124,Valorización de Retiros,-7305.567158,sintetico
LVTA,EMPRESA_006,122,2,124,Ingreso Tarifario y Rentas por Congestión,-1940.700913,sintetico
LVTA,EMPRESA_006,122,3,126,Valorización de Entregas,43622.736349,sintetico
LVTA,EMPRESA_006,122,3,126,Valorización de Retiros,-7479.34131,sintetico
LVTA,EMPRESA_006,122,3,126,Ingreso Tarifario y Rentas por Congestión,-1471.678539,sintetico
LVTA,EMPRESA_006,122,4,129,Valorización de Entregas,43552.860401,sintetico
LVTA,EMPRESA_006,122,4,129,Valorización de Retiros,-6492.790564,sintetico
LVTA,EMPRESA_006,122,4,129,Ingreso Tarifario y Rentas por Congestión,-2558.275137,sintetico
LVTA,EMPRESA_006,123,0,123,Valorización de Entregas,108576.309095,sintetico
LVTA,EMPRESA_006,123,0,123,Valorización de Retiros,-41460.941428,sintetico
LVTA,EMPRESA_006,123,0,123,Ingreso Tarifario y Rentas por Congestión,-4900.765467,sintetico
LVTA,EMPRESA_006,123,1,124,Valorización de Entregas,101789.093518,sintetico
LVTA,EMPRESA_006,123,1,124,Valorización de Retiros,-40075.557829,sintetico
LVTA,EMPRESA_006,123,1,124,Ingreso Tarifario y Rentas por Congestión,-2472.679188,sintetico
LVTA,EMPRESA_006,123,2,125,Valorización de Entregas,105583.974177,sintetico
LVTA,EMPRESA_006,123,2,125,Valorización de Retiros,-40052.378348,sintetico
LVTA,EMPRESA_006,123,2,125,Ingreso Tarifario y Rentas por Congestión,-5542.886228,sintetico
LVTA,EMPRESA_006,123,3,128,Valorización de Entregas,103108.927361,sintetico
LVTA,EMPRESA_006,123,3,128,Valorización de Retiros,-40660.058051,sintetico
LVTA,EMPRESA_006,123,3,128,Ingreso Tarifario y Rentas por Congestión,-2104.93031,sintetico
LVTA,EMPRESA_006,123,4,132,Valorización de Entregas,105414.08447,sintetico
LVTA,EMPRESA_006,123,4,132,Valorización de Retiros,-40966.407291,sintetico
LVTA,EMPRESA_006,123,4,132,Ingreso Tarifario y Rentas por Congestión,-3747.97978,sintetico
LVTA,EMPRESA_006,124,0,124,Valorización de Entregas,62886.977356,sintetico
LVTA,EMPRESA_006,124,0,124,Valorización de Retiros,-15106.07641,sintetico
LVTA,EMPRESA_006,124,0,124,Ingreso Tarifario y Rentas por Congestión,-1261.357346,sintetico
LVTA,EMPRESA_006,124,1,125,Valorización de Entregas,62743.551318,sintetico
LVTA,EMPRESA_006,124,1,125,Valorización de Retiros,-16992.154432,sintetico
LVTA,EMPRESA_006,124,1,125,Ingreso Tarifario y Rentas por Congestión,-545.835586,sintetico
LVTA,EMPRESA_006,124,2,126,Valorización de Entregas,63045.711306,sintetico
LVTA,EMPRESA_006,124,2,126,Valorización de Retiros,-17843.872068,sintetico
LVTA,EMPRESA_006,124,2,126,Ingreso Tarifario y Rentas por Congestión,-502.852338,sintetico
LVTA,EMPRESA_006,124,3,130,Valorización de Entregas,61295.864913,sintetico
LVTA,EMPRESA_006,124,3,130,Valorización de Retiros,-15902.275483,sintetico
LVTA,EMPRESA_006,124,3,130,Ingreso Tarifario y Rentas por Congestión,-834.07393,sintetico
LVTA,EMPRESA_006,124,4,135,Valorización de Entregas,60262.630838,sintetico
LVTA,EMPRESA_006,124,4,135,Valorización de Retiros,-13441.13548,sintetico
LVTA,EMPRESA_006,124,4,135,Ingreso Tarifario y Rentas por Congestión,-2504.062858,sintetico
LVTA,EMPRESA_006,125,0,125,Valorización de Entregas,744879.985744,sintetico
LVTA,EMPRESA_006,125,0,125,Valorización de Retiros,-120186.862453,sintetico
LVTA,EMPRESA_006,125,0,125,Ingreso Tarifario y Rentas por Congestión,-18093.450391,sintetico
LVTA,EMPRESA_006,125,1,126,Valorización de Entregas,782208.777297,sintetico
LVTA,EMPRESA_006,125,1,126,Valorización de Retiros,-122590.989083,sintetico
LVTA,EMPRESA_006,125,1,126,Ingreso Tarifario y Rentas por Congestión,-19476.268314,sintetico
LVTA,EMPRESA_006,125,2,127,Valorización de Entregas,773940.022208,sintetico
LVTA,EMPRESA_006,125,2,127,Valorización de Retiros,-128860.002489,sintetico
LVTA,EMPRESA_006,125,2,127,Ingreso Tarifario y Rentas por Congestión,-12587.022819,sintetico
LVTA,EMPRESA_006,125,3,131,Valorización de Entregas,748370.285246,sintetico
LVTA,EMPRESA_006,125,3,131,Valorización de Retiros,-113631.125454,sintetico
LVTA,EMPRESA_006,125,3,131,Ingreso Tarifario y Rentas por Congestión,-3960.767892,sintetico
LVTA,EMPRESA_006,125,4,136,Valorización de Entregas,781745.27835,sintetico
LVTA,EMPRESA_006,125,4,136,Valorización de Retiros,-142480.807389,sintetico
LVTA,EMPRESA_006,125,4,136,Ingreso Tarifario y Rentas por Congestión,-3974.345661,sintetico
LVTA,EMPRESA_006,126,0,126,Valorización de Entregas,139735.064111,sintetico
LVTA,EMPRESA_006,126,0,126,Valorización de Retiros,-10281.010674,sintetico
LVTA,EMPRESA_006,126,0,126,Ingreso Tarifario y Rentas por Congestión,-2072.867337,sintetico
LVTA,EMPRESA_006,126,1,127,Valorización de Entregas,142912.893314,sintetico
LVTA,EMPRESA_006,126,1,127,Valorización de Retiros,-11969.808583,sintetico
LVTA,EMPRESA_006,126,1,127,Ingreso Tarifario y Rentas por Congestión,-1732.30223,sintetico
LVTA,EMPRESA_006,126,2,128,Valorización de Entregas,150768.510051,sintetico
LVTA,EMPRESA_006,126,2,128,Valorización de Retiros,-15886.264383,sintetico
LVTA,EMPRESA_006,126,2,128,Ingreso Tarifario y Rentas por Congestión,-3075.054268,sintetico
LVTA,EMPRESA_006,126,3,133,Valorización de Entregas,151134.225034,sintetico
LVTA,EMPRESA_006,126,3,133,Valorización de Retiros,-17406.020652,sintetico
LVTA,EMPRESA_006,126,3,133,Ingreso Tarifario y Rentas por Congestión,-983.487482,sintetico
LVTA,EMPRESA_006,127,0,127,Valorización de Entregas,168396.735408,sintetico
LVTA,EMPRESA_006,127,0,127,Valorización de Retiros,-82069.000965,sintetico
LVTA,EMPRESA_006,127,0,127,Ingreso Tarifario y Rentas por Congestión,10148.587257,sintetico
LVTA,EMPRESA_006,127,1,128,Valorización de Entregas,172356.61176,sintetico
LVTA,EMPRESA_006,127,1,128,Valorización de Retiros,-79157.316671,sintetico
LVTA,EMPRESA_006,127,1,128,Ingreso Tarifario y Rentas por Congestión,7665.493012,sintetico
LVTA,EMPRESA_006,127,2,129,Valorización de Entregas,171408.668294,sintetico
LVTA,EMPRESA_006,127,2,129,Valorización de Retiros,-79128.317548,sintetico
LVTA,EMPRESA_006,127,2,129,Ingreso Tarifario y Rentas por Congestión,6412.231054,sintetico
LVTA,EMPRESA_006,127,3,134,Valorización de Entregas,173073.344199,sintetico
LVTA,EMPRESA_006,127,3,134,Valorización de Retiros,-80495.128608,sintetico
LVTA,EMPRESA_006,127,3,134,Ingreso Tarifario y Rentas por Congestión,6944.783509,sintetico
LVTA,EMPRESA_006,128,0,128,Valorización de Entregas,319523.271453,sintetico
LVTA,EMPRESA_006,128,0,128,Valorización de Retiros,-113978.37044,sintetico
LVTA,EMPRESA_006,128,0,128,Ingreso Tarifario y Rentas por Congestión,25014.580387,sintetico
LVTA,EMPRESA_006,128,1,129,Valorización de Entregas,321490.48307,sintetico
LVTA,EMPRESA_006,128,1,129,Valorización de Retiros,-120287.272126,sintetico
LVTA,EMPRESA_006,128,1,129,Ingreso Tarifario y Rentas por Congestión,32457.693457,sintetico
LVTA,EMPRESA_006,128,2,130,Valorización de Entregas,315795.111654,sintetico
LVTA,EMPRESA_006,128,2,130,Valorización de Retiros,-114289.122378,sintetico
LVTA,EMPRESA_006,128,2,130,Ingreso Tarifario y Rentas por Congestión,27284.629124,sintetico
LVTA,EMPRESA_006,128,3,136,Valorización de Entregas,315769.066935,sintetico
LVTA,EMPRESA_006,128,3,136,Valorización de Retiros,-117733.24749,sintetico
LVTA,EMPRESA_006,128,3,136,Ingreso Tarifario y Rentas por Congestión,29045.726955,sintetico
